	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d
	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	L_Hip_Angle	R_Hip_Angle	L_Ankle_Angle	R_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	L_Hip_Angle	R_Hip_Angle	L_Ankle_Angle	R_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	L_Hip_Angle	R_Hip_Angle	L_Ankle_Angle	R_Ankle_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	Y	Y	X	X	X	Y	Z	X	Y	Z	Y	Y	X	X	X	Y	Z	X	Y	Z	Y	Y	X	X
1	7.13	-1.97	0.53	10.17	-0.51	0.61	-10.82	-5.69	33.27	29.67	4.60	-1.96	0.22	7.39	0.43	0.52	-10.65	-4.16	34.36	30.46	9.78	-2.18	1.01	7.88	0.99	-0.69	-12.00	-3.30	40.18	34.47
2	7.90	-2.02	0.56	10.80	-0.55	0.59	-10.85	-5.78	33.59	29.84	5.23	-1.99	0.33	7.85	0.40	0.50	-10.62	-4.31	34.61	30.58	10.35	-2.18	1.12	8.56	0.96	-0.64	-11.99	-3.48	40.43	34.78
3	8.75	-2.06	0.58	11.50	-0.59	0.58	-10.89	-5.89	33.98	30.06	5.92	-2.02	0.44	8.36	0.38	0.50	-10.59	-4.46	34.91	30.73	10.97	-2.18	1.24	9.29	0.94	-0.59	-11.98	-3.66	40.75	35.13
4	9.67	-2.11	0.60	12.26	-0.64	0.56	-10.94	-6.00	34.47	30.36	6.67	-2.05	0.54	8.91	0.35	0.49	-10.57	-4.61	35.26	30.91	11.67	-2.17	1.35	10.08	0.91	-0.54	-11.98	-3.85	41.14	35.53
5	10.68	-2.15	0.62	13.10	-0.69	0.55	-10.98	-6.12	35.06	30.73	7.50	-2.07	0.65	9.51	0.33	0.49	-10.55	-4.76	35.67	31.14	12.44	-2.15	1.46	10.94	0.89	-0.48	-11.98	-4.04	41.61	35.99
6	11.77	-2.19	0.65	14.01	-0.74	0.53	-11.02	-6.24	35.75	31.20	8.39	-2.09	0.75	10.16	0.30	0.50	-10.54	-4.91	36.16	31.42	13.28	-2.13	1.58	11.87	0.86	-0.42	-11.99	-4.24	42.18	36.52
7	12.95	-2.22	0.67	15.00	-0.79	0.51	-11.06	-6.38	36.57	31.76	9.37	-2.10	0.84	10.87	0.27	0.51	-10.53	-5.06	36.73	31.76	14.20	-2.09	1.69	12.86	0.84	-0.35	-11.99	-4.45	42.84	37.13
8	14.22	-2.25	0.69	16.07	-0.84	0.49	-11.10	-6.52	37.51	32.43	10.42	-2.10	0.93	11.64	0.25	0.52	-10.52	-5.21	37.39	32.17	15.21	-2.06	1.80	13.94	0.82	-0.28	-12.00	-4.67	43.62	37.81
9	15.58	-2.27	0.71	17.22	-0.88	0.46	-11.14	-6.67	38.59	33.23	11.56	-2.10	1.01	12.48	0.22	0.54	-10.51	-5.37	38.14	32.66	16.31	-2.01	1.91	15.09	0.79	-0.21	-11.99	-4.90	44.51	38.59
10	17.03	-2.28	0.73	18.46	-0.93	0.44	-11.17	-6.82	39.81	34.14	12.78	-2.09	1.09	13.38	0.19	0.57	-10.50	-5.54	39.00	33.24	17.50	-1.96	2.01	16.32	0.77	-0.13	-11.99	-5.15	45.53	39.47
11	18.57	-2.29	0.75	19.79	-0.97	0.40	-11.20	-6.99	41.17	35.19	14.08	-2.07	1.16	14.36	0.17	0.60	-10.48	-5.71	39.97	33.92	18.79	-1.90	2.11	17.64	0.75	-0.04	-11.97	-5.40	46.67	40.45
12	20.20	-2.29	0.76	21.21	-1.01	0.37	-11.23	-7.16	42.69	36.38	15.47	-2.03	1.22	15.41	0.15	0.64	-10.46	-5.88	41.06	34.70	20.16	-1.85	2.20	19.04	0.73	0.04	-11.94	-5.68	47.94	41.54
13	21.91	-2.28	0.77	22.70	-1.04	0.33	-11.25	-7.33	44.34	37.70	16.95	-2.00	1.27	16.53	0.13	0.69	-10.43	-6.06	42.28	35.59	21.63	-1.79	2.28	20.52	0.72	0.13	-11.90	-5.96	49.34	42.74
14	23.70	-2.27	0.78	24.29	-1.07	0.28	-11.27	-7.51	46.13	39.16	18.50	-1.95	1.32	17.74	0.12	0.73	-10.39	-6.25	43.63	36.60	23.19	-1.74	2.36	22.09	0.70	0.21	-11.84	-6.27	50.85	44.04
15	25.57	-2.25	0.78	25.95	-1.08	0.23	-11.28	-7.70	48.04	40.75	20.14	-1.90	1.36	19.02	0.11	0.79	-10.34	-6.45	45.10	37.74	24.83	-1.70	2.42	23.73	0.69	0.29	-11.77	-6.59	52.48	45.46
16	27.49	-2.24	0.78	27.69	-1.09	0.17	-11.28	-7.89	50.06	42.46	21.85	-1.84	1.39	20.39	0.11	0.84	-10.28	-6.66	46.70	39.00	26.55	-1.67	2.47	25.46	0.67	0.37	-11.67	-6.92	54.21	46.96
17	29.46	-2.23	0.77	29.50	-1.09	0.09	-11.28	-8.08	52.14	44.26	23.63	-1.78	1.41	21.83	0.11	0.89	-10.20	-6.87	48.42	40.39	28.33	-1.65	2.50	27.25	0.66	0.44	-11.56	-7.27	56.01	48.55
18	31.47	-2.23	0.75	31.36	-1.08	0.01	-11.27	-8.28	54.28	46.15	25.46	-1.72	1.43	23.36	0.12	0.94	-10.11	-7.09	50.25	41.90	30.18	-1.66	2.52	29.11	0.65	0.49	-11.42	-7.64	57.86	50.19
19	33.50	-2.23	0.72	33.27	-1.07	-0.08	-11.25	-8.48	56.44	48.09	27.35	-1.66	1.43	24.96	0.14	0.99	-10.01	-7.32	52.17	43.51	32.06	-1.68	2.51	31.01	0.64	0.52	-11.26	-8.02	59.74	51.88
20	35.54	-2.26	0.68	35.21	-1.05	-0.17	-11.22	-8.67	58.59	50.05	29.28	-1.62	1.43	26.63	0.16	1.03	-9.89	-7.56	54.15	45.22	33.98	-1.74	2.49	32.96	0.62	0.54	-11.07	-8.42	61.63	53.59
21	37.58	-2.30	0.64	37.16	-1.03	-0.28	-11.18	-8.87	60.69	52.02	31.23	-1.58	1.41	28.37	0.19	1.06	-9.75	-7.80	56.19	47.00	35.92	-1.82	2.46	34.93	0.60	0.54	-10.86	-8.82	63.48	55.29
22	39.61	-2.36	0.60	39.12	-1.01	-0.38	-11.14	-9.06	62.74	53.96	33.19	-1.57	1.38	30.15	0.21	1.08	-9.60	-8.05	58.24	48.83	37.86	-1.93	2.41	36.92	0.57	0.53	-10.64	-9.23	65.30	56.98
23	41.61	-2.44	0.55	41.07	-0.99	-0.49	-11.09	-9.24	64.71	55.86	35.15	-1.57	1.34	31.98	0.23	1.08	-9.44	-8.30	60.30	50.69	39.80	-2.06	2.36	38.90	0.53	0.49	-10.39	-9.65	67.05	58.63
24	43.58	-2.55	0.51	43.00	-0.98	-0.59	-11.04	-9.43	66.58	57.70	37.10	-1.60	1.30	33.83	0.25	1.08	-9.25	-8.55	62.32	52.55	41.73	-2.22	2.30	40.88	0.49	0.45	-10.12	-10.07	68.72	60.22
25	45.52	-2.67	0.47	44.91	-0.98	-0.69	-10.99	-9.61	68.34	59.47	39.03	-1.65	1.25	35.70	0.26	1.06	-9.06	-8.80	64.30	54.39	43.64	-2.40	2.24	42.84	0.43	0.39	-9.84	-10.48	70.30	61.76
26	47.42	-2.81	0.43	46.77	-0.99	-0.77	-10.93	-9.78	69.99	61.14	40.92	-1.73	1.20	37.57	0.26	1.04	-8.85	-9.05	66.21	56.20	45.53	-2.59	2.18	44.78	0.37	0.33	-9.55	-10.90	71.79	63.23
27	49.28	-2.97	0.39	48.59	-1.02	-0.85	-10.88	-9.95	71.51	62.72	42.78	-1.84	1.14	39.44	0.24	1.00	-8.63	-9.30	68.05	57.95	47.39	-2.80	2.12	46.67	0.28	0.26	-9.25	-11.31	73.17	64.63
28	51.09	-3.14	0.36	50.36	-1.06	-0.91	-10.82	-10.11	72.91	64.20	44.60	-1.96	1.09	41.30	0.20	0.96	-8.40	-9.54	69.78	59.63	49.22	-3.01	2.07	48.53	0.19	0.18	-8.95	-11.71	74.46	65.96
29	52.86	-3.32	0.34	52.07	-1.13	-0.96	-10.76	-10.27	74.19	65.57	46.37	-2.11	1.04	43.13	0.13	0.91	-8.17	-9.77	71.42	61.23	51.01	-3.22	2.02	50.34	0.08	0.10	-8.64	-12.09	75.64	67.20
30	54.58	-3.50	0.31	53.73	-1.21	-1.00	-10.71	-10.42	75.36	66.84	48.10	-2.27	0.99	44.94	0.04	0.86	-7.93	-10.00	72.95	62.74	52.77	-3.43	1.97	52.10	-0.04	0.01	-8.33	-12.47	76.73	68.37
31	56.25	-3.68	0.29	55.33	-1.31	-1.04	-10.65	-10.57	76.41	68.00	49.79	-2.44	0.94	46.71	-0.07	0.79	-7.68	-10.22	74.36	64.15	54.49	-3.64	1.94	53.80	-0.17	-0.07	-8.03	-12.83	77.73	69.47
32	57.88	-3.86	0.27	56.88	-1.43	-1.07	-10.60	-10.72	77.37	69.07	51.43	-2.61	0.89	48.45	-0.21	0.72	-7.44	-10.42	75.66	65.46	56.16	-3.83	1.91	55.45	-0.31	-0.17	-7.74	-13.17	78.64	70.49
33	59.45	-4.03	0.26	58.36	-1.56	-1.10	-10.56	-10.87	78.22	70.03	53.02	-2.79	0.84	50.14	-0.37	0.64	-7.20	-10.61	76.84	66.67	57.79	-4.02	1.89	57.04	-0.45	-0.26	-7.45	-13.49	79.47	71.44
34	60.96	-4.19	0.25	59.79	-1.69	-1.13	-10.51	-11.02	79.00	70.91	54.57	-2.96	0.80	51.78	-0.55	0.54	-6.97	-10.79	77.91	67.78	59.37	-4.20	1.87	58.57	-0.60	-0.36	-7.18	-13.80	80.23	72.33
35	62.42	-4.34	0.25	61.16	-1.83	-1.15	-10.48	-11.16	79.69	71.69	56.07	-3.13	0.75	53.38	-0.74	0.44	-6.73	-10.95	78.88	68.80	60.89	-4.37	1.87	60.03	-0.75	-0.45	-6.92	-14.09	80.93	73.15
36	63.81	-4.47	0.26	62.47	-1.97	-1.17	-10.44	-11.31	80.32	72.40	57.54	-3.29	0.70	54.92	-0.93	0.32	-6.51	-11.10	79.74	69.72	62.35	-4.52	1.87	61.44	-0.89	-0.55	-6.67	-14.36	81.56	73.92
37	65.14	-4.59	0.28	63.73	-2.11	-1.18	-10.41	-11.46	80.89	73.04	58.95	-3.44	0.65	56.42	-1.13	0.20	-6.29	-11.23	80.51	70.55	63.76	-4.67	1.89	62.80	-1.03	-0.64	-6.45	-14.62	82.14	74.63
38	66.41	-4.69	0.31	64.94	-2.24	-1.19	-10.39	-11.61	81.39	73.60	60.32	-3.58	0.60	57.85	-1.33	0.07	-6.09	-11.35	81.19	71.30	65.10	-4.81	1.92	64.09	-1.15	-0.72	-6.24	-14.87	82.66	75.29
39	67.61	-4.77	0.37	66.10	-2.36	-1.19	-10.38	-11.77	81.86	74.11	61.64	-3.71	0.57	59.24	-1.52	-0.06	-5.89	-11.45	81.79	71.98	66.39	-4.95	1.96	65.33	-1.27	-0.80	-6.04	-15.10	83.15	75.89
40	68.74	-4.85	0.43	67.21	-2.47	-1.19	-10.37	-11.93	82.27	74.57	62.91	-3.83	0.53	60.56	-1.71	-0.20	-5.71	-11.54	82.32	72.59	67.61	-5.07	2.01	66.52	-1.38	-0.87	-5.87	-15.33	83.59	76.45
41	69.81	-4.91	0.52	68.28	-2.57	-1.18	-10.26	-12.22	82.65	74.97	64.13	-3.95	0.51	61.83	-1.88	-0.33	-5.54	-11.61	82.78	73.14	68.77	-5.20	2.06	67.67	-1.47	-0.94	-5.71	-15.55	83.99	76.97
42	70.82	-4.97	0.62	69.31	-2.65	-1.16	-9.92	-12.69	83.00	75.34	65.29	-4.05	0.50	63.04	-2.05	-0.46	-5.39	-11.67	83.19	73.64	69.86	-5.32	2.13	68.76	-1.55	-0.99	-5.57	-15.76	84.37	77.44
43	71.76	-5.02	0.73	70.29	-2.73	-1.14	-9.93	-12.87	83.32	75.67	66.39	-4.16	0.51	64.20	-2.21	-0.59	-5.26	-11.72	83.56	74.09	70.91	-5.44	2.19	69.81	-1.62	-1.03	-5.40	-15.95	84.71	77.87
44	72.65	-5.07	0.84	71.24	-2.79	-1.11	-9.94	-13.05	83.62	75.96	67.44	-4.25	0.53	65.30	-2.36	-0.71	-5.15	-11.77	83.88	74.50	71.90	-5.56	2.26	70.83	-1.68	-1.07	-5.28	-16.18	85.02	78.26
45	73.49	-5.12	0.96	72.15	-2.85	-1.08	-9.96	-13.24	83.89	76.23	68.43	-4.35	0.56	66.34	-2.50	-0.83	-5.05	-11.80	84.16	74.87	72.84	-5.67	2.33	71.80	-1.73	-1.10	-5.18	-16.40	85.30	78.62
46	74.29	-5.18	1.08	73.03	-2.89	-1.05	-9.99	-13.43	84.14	76.48	69.36	-4.44	0.60	67.34	-2.64	-0.94	-4.98	-11.84	84.42	75.22	73.73	-5.79	2.39	72.74	-1.77	-1.12	-5.10	-16.64	85.57	78.95
47	75.04	-5.24	1.19	73.88	-2.93	-1.02	-10.02	-13.62	84.38	76.71	70.24	-4.53	0.66	68.28	-2.77	-1.05	-4.92	-11.87	84.66	75.55	74.59	-5.91	2.44	73.65	-1.81	-1.14	-5.20	-16.74	85.81	79.24
48	75.76	-5.31	1.30	74.70	-2.97	-0.98	-10.05	-13.81	84.61	76.92	71.07	-4.63	0.73	69.18	-2.90	-1.16	-4.89	-11.91	84.87	75.85	75.41	-6.03	2.48	74.52	-1.85	-1.15	-5.16	-16.95	86.03	79.51
49	76.44	-5.39	1.38	75.49	-3.01	-0.95	-10.08	-14.01	84.82	77.12	71.84	-4.72	0.80	70.03	-3.03	-1.27	-4.87	-11.95	85.07	76.14	76.20	-6.14	2.50	75.37	-1.88	-1.17	-5.14	-17.17	86.24	79.75
50	77.11	-5.47	1.45	76.25	-3.04	-0.92	-10.11	-14.21	85.02	77.30	72.57	-4.82	0.89	70.85	-3.15	-1.38	-4.87	-12.00	85.26	76.42	76.96	-6.26	2.51	76.18	-1.92	-1.18	-5.13	-17.38	86.43	79.96
51	77.75	-5.57	1.50	77.00	-3.07	-0.89	-10.14	-14.41	85.21	77.48	73.26	-4.92	0.97	71.63	-3.27	-1.49	-4.89	-12.06	85.43	76.69	77.70	-6.36	2.50	76.98	-1.95	-1.19	-5.13	-17.60	86.61	80.16
52	78.38	-5.67	1.52	77.72	-3.10	-0.87	-10.16	-14.61	85.39	77.64	73.91	-5.02	1.05	72.38	-3.38	-1.60	-4.93	-12.13	85.61	76.95	78.42	-6.47	2.47	77.75	-1.98	-1.21	-5.15	-17.82	86.78	80.34
53	79.00	-5.78	1.52	78.43	-3.14	-0.85	-10.18	-14.82	85.57	77.80	74.53	-5.12	1.13	73.10	-3.49	-1.71	-4.97	-12.22	85.77	77.20	79.13	-6.56	2.43	78.49	-2.02	-1.22	-5.17	-18.05	86.94	80.50
54	79.60	-5.89	1.50	79.12	-3.17	-0.83	-10.20	-15.02	85.74	77.95	75.13	-5.23	1.20	73.81	-3.59	-1.82	-5.03	-12.31	85.93	77.44	79.82	-6.65	2.37	79.22	-2.05	-1.23	-5.20	-18.27	87.09	80.65
55	80.21	-6.01	1.45	79.79	-3.20	-0.81	-10.21	-15.23	85.90	78.09	75.70	-5.33	1.27	74.49	-3.67	-1.93	-5.10	-12.42	86.09	77.67	80.50	-6.74	2.30	79.93	-2.08	-1.24	-5.25	-18.49	87.24	80.79
56	80.81	-6.13	1.39	80.46	-3.22	-0.80	-10.22	-15.44	86.06	78.23	76.26	-5.44	1.32	75.17	-3.75	-2.03	-5.18	-12.55	86.24	77.90	81.18	-6.82	2.22	80.63	-2.11	-1.25	-5.30	-18.71	87.38	80.92
57	81.41	-6.25	1.31	81.11	-3.25	-0.78	-10.22	-15.65	86.22	78.37	76.81	-5.55	1.36	75.83	-3.81	-2.14	-5.27	-12.68	86.40	78.13	81.84	-6.89	2.13	81.30	-2.13	-1.25	-5.37	-18.93	87.52	81.05
58	82.01	-6.37	1.21	81.75	-3.28	-0.77	-10.22	-15.86	86.37	78.50	77.35	-5.66	1.39	76.48	-3.86	-2.23	-5.36	-12.83	86.55	78.34	82.50	-6.96	2.04	81.97	-2.15	-1.25	-5.44	-19.15	87.65	81.16
59	82.62	-6.50	1.11	82.38	-3.31	-0.75	-10.22	-16.07	86.52	78.63	77.88	-5.76	1.41	77.13	-3.90	-2.32	-5.46	-12.99	86.70	78.55	83.15	-7.02	1.94	82.62	-2.17	-1.24	-5.53	-19.36	87.79	81.27
60	83.22	-6.62	0.99	83.00	-3.33	-0.73	-10.21	-16.28	86.67	78.75	78.42	-5.87	1.42	77.78	-3.92	-2.40	-5.56	-13.16	86.86	78.76	83.80	-7.08	1.85	83.26	-2.18	-1.22	-5.63	-19.56	87.92	81.38
61	83.83	-6.74	0.88	83.61	-3.36	-0.71	-10.20	-16.49	86.81	78.87	78.95	-5.97	1.42	78.42	-3.93	-2.46	-5.68	-13.34	87.01	78.95	84.43	-7.14	1.76	83.88	-2.18	-1.20	-5.73	-19.77	88.06	81.49
62	84.44	-6.87	0.76	84.21	-3.39	-0.68	-10.19	-16.70	86.96	78.99	79.49	-6.08	1.41	79.06	-3.93	-2.50	-5.79	-13.53	87.16	79.15	85.07	-7.20	1.68	84.50	-2.18	-1.16	-5.85	-19.96	88.19	81.59
63	85.05	-6.98	0.64	84.80	-3.42	-0.65	-10.17	-16.91	87.10	79.11	80.03	-6.18	1.39	79.69	-3.93	-2.52	-5.91	-13.73	87.32	79.34	85.69	-7.25	1.60	85.10	-2.18	-1.12	-5.98	-20.15	88.33	81.69
64	85.65	-7.10	0.52	85.38	-3.46	-0.61	-10.15	-17.13	87.24	79.23	80.58	-6.27	1.37	80.32	-3.91	-2.53	-6.04	-13.93	87.48	79.53	86.31	-7.30	1.54	85.70	-2.18	-1.07	-6.11	-20.33	88.47	81.79
65	86.26	-7.21	0.40	85.96	-3.50	-0.56	-10.13	-17.34	87.38	79.35	81.13	-6.37	1.34	80.95	-3.90	-2.50	-6.17	-14.13	87.63	79.71	86.92	-7.35	1.48	86.28	-2.17	-1.00	-6.26	-20.50	88.61	81.88
66	86.86	-7.32	0.30	86.52	-3.54	-0.51	-10.10	-17.55	87.52	79.47	81.69	-6.45	1.32	81.56	-3.88	-2.46	-6.31	-14.35	87.79	79.90	87.53	-7.39	1.43	86.84	-2.17	-0.93	-6.41	-20.66	88.75	81.98
67	87.45	-7.42	0.19	87.07	-3.59	-0.46	-10.08	-17.76	87.66	79.59	82.26	-6.54	1.29	82.17	-3.85	-2.39	-6.45	-14.56	87.96	80.08	88.12	-7.43	1.38	87.39	-2.17	-0.85	-6.56	-20.81	88.89	82.08
68	88.04	-7.51	0.09	87.61	-3.64	-0.40	-10.05	-17.97	87.80	79.71	82.83	-6.61	1.27	82.78	-3.83	-2.30	-6.60	-14.78	88.12	80.27	88.71	-7.46	1.35	87.93	-2.18	-0.77	-6.72	-20.95	89.04	82.18
69	88.62	-7.60	0.00	88.15	-3.70	-0.35	-10.02	-18.18	87.94	79.83	83.40	-6.68	1.25	83.37	-3.81	-2.19	-6.75	-15.01	88.29	80.45	89.28	-7.49	1.32	88.46	-2.19	-0.68	-6.88	-21.07	89.19	82.28
70	89.19	-7.68	-0.08	88.67	-3.77	-0.29	-9.99	-18.38	88.08	79.95	83.98	-6.75	1.23	83.96	-3.80	-2.07	-6.90	-15.23	88.46	80.63	89.84	-7.51	1.29	88.97	-2.20	-0.59	-7.05	-21.18	89.34	82.39
71	89.75	-7.75	-0.17	89.18	-3.83	-0.23	-9.97	-18.58	88.22	80.07	84.56	-6.80	1.22	84.53	-3.78	-1.92	-7.06	-15.47	88.64	80.82	90.39	-7.53	1.27	89.46	-2.22	-0.49	-7.21	-21.28	89.49	82.49
72	90.30	-7.81	-0.24	89.69	-3.90	-0.17	-9.94	-18.77	88.36	80.19	85.13	-6.84	1.21	85.09	-3.77	-1.77	-7.21	-15.70	88.81	81.00	90.93	-7.53	1.26	89.94	-2.25	-0.40	-7.37	-21.36	89.65	82.60
73	90.84	-7.87	-0.31	90.19	-3.98	-0.11	-9.92	-18.96	88.50	80.32	85.71	-6.88	1.20	85.65	-3.76	-1.60	-7.37	-15.94	88.99	81.19	91.45	-7.54	1.25	90.40	-2.28	-0.30	-7.54	-21.43	89.80	82.71
74	91.37	-7.91	-0.38	90.67	-4.05	-0.06	-9.91	-19.14	88.64	80.44	86.28	-6.90	1.19	86.19	-3.76	-1.42	-7.53	-16.18	89.18	81.38	91.96	-7.53	1.24	90.84	-2.32	-0.22	-7.70	-21.48	89.96	82.83
75	91.88	-7.95	-0.45	91.15	-4.12	-0.01	-9.89	-19.31	88.77	80.57	86.84	-6.91	1.18	86.73	-3.75	-1.24	-7.69	-16.43	89.36	81.57	92.44	-7.52	1.23	91.27	-2.36	-0.13	-7.85	-21.52	90.11	82.94
76	92.38	-7.98	-0.51	91.62	-4.19	0.04	-9.89	-19.48	88.91	80.70	87.40	-6.91	1.18	87.25	-3.75	-1.05	-7.84	-16.68	89.54	81.76	92.91	-7.50	1.22	91.68	-2.41	-0.05	-8.00	-21.55	90.27	83.06
77	92.87	-8.00	-0.57	92.08	-4.26	0.07	-9.88	-19.63	89.04	80.82	87.94	-6.90	1.17	87.76	-3.75	-0.87	-7.99	-16.92	89.73	81.95	93.37	-7.48	1.20	92.07	-2.45	0.02	-8.13	-21.55	90.42	83.18
78	93.34	-8.01	-0.63	92.53	-4.33	0.11	-9.88	-19.78	89.18	80.95	88.48	-6.87	1.16	88.27	-3.75	-0.69	-8.14	-17.17	89.92	82.14	93.80	-7.46	1.19	92.44	-2.50	0.08	-8.26	-21.55	90.58	83.29
79	93.80	-8.02	-0.69	92.96	-4.40	0.13	-9.89	-19.91	89.31	81.08	89.01	-6.84	1.15	88.76	-3.76	-0.51	-8.28	-17.41	90.10	82.33	94.21	-7.43	1.17	92.79	-2.56	0.14	-8.38	-21.53	90.74	83.42
80	94.24	-8.03	-0.75	93.38	-4.46	0.15	-9.90	-20.03	89.45	81.21	89.52	-6.80	1.14	89.24	-3.76	-0.33	-8.41	-17.65	90.29	82.52	94.59	-7.41	1.14	93.11	-2.61	0.19	-8.48	-21.50	90.90	83.54
81	94.66	-8.03	-0.81	93.79	-4.52	0.16	-9.92	-20.14	89.58	81.34	90.02	-6.75	1.12	89.71	-3.77	-0.17	-8.54	-17.89	90.47	82.72	94.95	-7.39	1.11	93.42	-2.66	0.22	-8.57	-21.46	91.05	83.66
82	95.07	-8.03	-0.87	94.18	-4.58	0.17	-9.94	-20.24	89.72	81.47	90.50	-6.69	1.10	90.17	-3.78	-0.01	-8.66	-18.11	90.65	82.91	95.29	-7.36	1.07	93.70	-2.71	0.25	-8.64	-21.40	91.21	83.78
83	95.46	-8.03	-0.93	94.56	-4.63	0.17	-9.96	-20.33	89.85	81.59	90.97	-6.62	1.07	90.61	-3.79	0.14	-8.77	-18.33	90.83	83.10	95.61	-7.35	1.03	93.96	-2.76	0.27	-8.69	-21.33	91.37	83.90
84	95.83	-8.03	-0.98	94.92	-4.68	0.17	-9.99	-20.39	89.99	81.72	91.42	-6.56	1.04	91.03	-3.80	0.28	-8.87	-18.53	91.00	83.28	95.89	-7.33	0.98	94.20	-2.81	0.27	-8.72	-21.25	91.52	84.02
85	96.19	-8.03	-1.04	95.26	-4.73	0.16	-10.02	-20.45	90.12	81.85	91.85	-6.49	1.00	91.44	-3.82	0.41	-8.97	-18.72	91.17	83.47	96.15	-7.32	0.92	94.41	-2.85	0.27	-8.73	-21.16	91.68	84.13
86	96.53	-8.03	-1.10	95.58	-4.78	0.15	-10.05	-20.49	90.26	81.97	92.26	-6.42	0.95	91.84	-3.84	0.53	-9.05	-18.88	91.34	83.65	96.39	-7.31	0.85	94.59	-2.90	0.26	-8.72	-21.06	91.83	84.25
