	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
97	0.2150	2.0228	-0.1007	0.7589	2.0943	-0.1061	0.2422	1.9862	-0.0978	0.7715	2.0188	-0.0999	0.2256	1.9400	-0.0941	0.7476	1.9689	-0.0958
98	0.2154	2.0226	-0.1007	0.7600	2.0935	-0.1060	0.2452	1.9845	-0.0976	0.7709	2.0177	-0.0998	0.2272	1.9389	-0.0940	0.7476	1.9680	-0.0958
99	0.2156	2.0231	-0.1007	0.7598	2.0941	-0.1061	0.2429	1.9853	-0.0977	0.7717	2.0170	-0.0997	0.2272	1.9396	-0.0940	0.7479	1.9682	-0.0958
100	0.2160	2.0219	-0.1006	0.7593	2.0943	-0.1061	0.2439	1.9861	-0.0978	0.7709	2.0165	-0.0997	0.2273	1.9399	-0.0941	0.7472	1.9664	-0.0956
101	0.2167	2.0229	-0.1007	0.7595	2.0948	-0.1061	0.2439	1.9850	-0.0977	0.7701	2.0153	-0.0996	0.2272	1.9391	-0.0940	0.7469	1.9657	-0.0956
102	0.2153	2.0230	-0.1007	0.7594	2.0935	-0.1060	0.2443	1.9851	-0.0977	0.7707	2.0170	-0.0998	0.2282	1.9384	-0.0939	0.7473	1.9657	-0.0956
103	0.2161	2.0241	-0.1008	0.7594	2.0941	-0.1061	0.2449	1.9829	-0.0975	0.7686	2.0122	-0.0994	0.2281	1.9382	-0.0939	0.7458	1.9650	-0.0955
104	0.2168	2.0224	-0.1007	0.7584	2.0925	-0.1059	0.2457	1.9836	-0.0975	0.7694	2.0165	-0.0997	0.2279	1.9383	-0.0939	0.7468	1.9652	-0.0955
105	0.2161	2.0239	-0.1008	0.7579	2.0940	-0.1060	0.2458	1.9843	-0.0976	0.7689	2.0130	-0.0994	0.2280	1.9384	-0.0939	0.7464	1.9642	-0.0954
106	0.2152	2.0251	-0.1009	0.7579	2.0929	-0.1060	0.2453	1.9851	-0.0977	0.7670	2.0110	-0.0993	0.2284	1.9372	-0.0938	0.7454	1.9666	-0.0956
107	0.2157	2.0231	-0.1007	0.7591	2.0915	-0.1058	0.2459	1.9854	-0.0977	0.7667	2.0132	-0.0994	0.2287	1.9372	-0.0938	0.7458	1.9655	-0.0955
108	0.2161	2.0235	-0.1008	0.7576	2.0914	-0.1058	0.2454	1.9853	-0.0977	0.7675	2.0138	-0.0995	0.2288	1.9363	-0.0938	0.7451	1.9648	-0.0955
109	0.2154	2.0247	-0.1008	0.7581	2.0912	-0.1058	0.2453	1.9851	-0.0977	0.7660	2.0091	-0.0991	0.2276	1.9361	-0.0938	0.7457	1.9644	-0.0955
110	0.2167	2.0238	-0.1008	0.7561	2.0899	-0.1057	0.2462	1.9846	-0.0976	0.7667	2.0113	-0.0993	0.2281	1.9369	-0.0938	0.7430	1.9645	-0.0955
111	0.2172	2.0243	-0.1008	0.7563	2.0903	-0.1057	0.2467	1.9849	-0.0977	0.7646	2.0108	-0.0992	0.2283	1.9359	-0.0937	0.7440	1.9632	-0.0954
112	0.2162	2.0253	-0.1009	0.7560	2.0906	-0.1058	0.2454	1.9838	-0.0976	0.7642	2.0109	-0.0993	0.2284	1.9363	-0.0938	0.7422	1.9624	-0.0953
113	0.2161	2.0243	-0.1008	0.7562	2.0904	-0.1058	0.2459	1.9854	-0.0977	0.7627	2.0100	-0.0992	0.2284	1.9354	-0.0937	0.7428	1.9633	-0.0954
114	0.2167	2.0246	-0.1008	0.7556	2.0891	-0.1057	0.2460	1.9855	-0.0977	0.7620	2.0093	-0.0991	0.2290	1.9352	-0.0937	0.7416	1.9628	-0.0953
115	0.2160	2.0244	-0.1008	0.7556	2.0898	-0.1057	0.2461	1.9854	-0.0977	0.7623	2.0091	-0.0991	0.2286	1.9359	-0.0937	0.7412	1.9647	-0.0955
116	0.2171	2.0249	-0.1009	0.7549	2.0880	-0.1056	0.2454	1.9834	-0.0975	0.7621	2.0088	-0.0991	0.2283	1.9360	-0.0937	0.7420	1.9638	-0.0954
117	0.2156	2.0256	-0.1009	0.7535	2.0888	-0.1056	0.2468	1.9837	-0.0976	0.7616	2.0090	-0.0991	0.2291	1.9355	-0.0937	0.7409	1.9642	-0.0954
118	0.2162	2.0240	-0.1008	0.7550	2.0877	-0.1055	0.2476	1.9841	-0.0976	0.7598	2.0075	-0.0990	0.2279	1.9357	-0.0937	0.7412	1.9635	-0.0954
119	0.2160	2.0248	-0.1009	0.7532	2.0873	-0.1055	0.2460	1.9849	-0.0977	0.7588	2.0081	-0.0990	0.2283	1.9347	-0.0936	0.7400	1.9604	-0.0951
120	0.2163	2.0248	-0.1009	0.7542	2.0867	-0.1055	0.2474	1.9830	-0.0975	0.7582	2.0081	-0.0990	0.2278	1.9351	-0.0937	0.7390	1.9631	-0.0953
121	0.2173	2.0240	-0.1008	0.7541	2.0866	-0.1054	0.2469	1.9843	-0.0976	0.7593	2.0076	-0.0990	0.2279	1.9349	-0.0937	0.7391	1.9619	-0.0953
122	0.2177	2.0251	-0.1009	0.7535	2.0856	-0.1054	0.2474	1.9849	-0.0977	0.7590	2.0092	-0.0991	0.2283	1.9346	-0.0936	0.7384	1.9631	-0.0954
123	0.2176	2.0242	-0.1008	0.7534	2.0852	-0.1053	0.2460	1.9847	-0.0976	0.7573	2.0071	-0.0989	0.2283	1.9346	-0.0936	0.7383	1.9622	-0.0953
124	0.2172	2.0243	-0.1008	0.7529	2.0857	-0.1054	0.2475	1.9847	-0.0976	0.7563	2.0066	-0.0989	0.2285	1.9344	-0.0936	0.7382	1.9635	-0.0954
125	0.2174	2.0251	-0.1009	0.7531	2.0844	-0.1053	0.2469	1.9853	-0.0977	0.7549	2.0078	-0.0990	0.2278	1.9337	-0.0936	0.7378	1.9608	-0.0952
126	0.2178	2.0239	-0.1008	0.7528	2.0852	-0.1053	0.2474	1.9847	-0.0976	0.7558	2.0066	-0.0989	0.2280	1.9348	-0.0937	0.7376	1.9605	-0.0951
127	0.2182	2.0240	-0.1008	0.7522	2.0846	-0.1053	0.2473	1.9861	-0.0977	0.7562	2.0066	-0.0989	0.2283	1.9347	-0.0936	0.7361	1.9606	-0.0951
128	0.2172	2.0234	-0.1007	0.7519	2.0841	-0.1052	0.2475	1.9853	-0.0977	0.7550	2.0068	-0.0989	0.2276	1.9346	-0.0936	0.7366	1.9615	-0.0952
129	0.2187	2.0238	-0.1008	0.7515	2.0821	-0.1051	0.2473	1.9854	-0.0977	0.7551	2.0061	-0.0989	0.2278	1.9350	-0.0937	0.7349	1.9608	-0.0952
130	0.2181	2.0242	-0.1008	0.7515	2.0825	-0.1051	0.2481	1.9862	-0.0978	0.7548	2.0060	-0.0989	0.2276	1.9352	-0.0937	0.7337	1.9597	-0.0951
131	0.2180	2.0237	-0.1008	0.7511	2.0828	-0.1051	0.2470	1.9859	-0.0977	0.7534	2.0059	-0.0988	0.2269	1.9354	-0.0937	0.7334	1.9606	-0.0951
132	0.2187	2.0245	-0.1008	0.7511	2.0814	-0.1050	0.2476	1.9847	-0.0976	0.7540	2.0071	-0.0989	0.2283	1.9345	-0.0936	0.7337	1.9595	-0.0951
133	0.2181	2.0242	-0.1008	0.7517	2.0822	-0.1051	0.2469	1.9860	-0.0977	0.7528	2.0057	-0.0988	0.2274	1.9347	-0.0936	0.7330	1.9594	-0.0951
134	0.2177	2.0247	-0.1008	0.7507	2.0812	-0.1050	0.2473	1.9858	-0.0977	0.7532	2.0055	-0.0988	0.2274	1.9358	-0.0937	0.7314	1.9622	-0.0953
135	0.2181	2.0236	-0.1008	0.7512	2.0800	-0.1049	0.2480	1.9865	-0.0978	0.7532	2.0059	-0.0988	0.2275	1.9347	-0.0936	0.7299	1.9588	-0.0950
136	0.2181	2.0247	-0.1008	0.7514	2.0798	-0.1049	0.2467	1.9879	-0.0979	0.7522	2.0040	-0.0987	0.2275	1.9345	-0.0936	0.7315	1.9594	-0.0951
137	0.2174	2.0240	-0.1008	0.7507	2.0809	-0.1050	0.2466	1.9870	-0.0978	0.7524	2.0056	-0.0988	0.2271	1.9359	-0.0937	0.7305	1.9592	-0.0950
138	0.2180	2.0241	-0.1008	0.7511	2.0794	-0.1049	0.2474	1.9856	-0.0977	0.7521	2.0041	-0.0987	0.2271	1.9352	-0.0937	0.7307	1.9598	-0.0951
139	0.2177	2.0243	-0.1008	0.7502	2.0791	-0.1048	0.2479	1.9873	-0.0978	0.7515	2.0034	-0.0986	0.2264	1.9358	-0.0937	0.7309	1.9585	-0.0950
140	0.2187	2.0230	-0.1007	0.7505	2.0794	-0.1049	0.2471	1.9863	-0.0978	0.7510	2.0023	-0.0986	0.2269	1.9365	-0.0938	0.7292	1.9576	-0.0949
141	0.2185	2.0235	-0.1007	0.7497	2.0791	-0.1048	0.2476	1.9863	-0.0978	0.7517	2.0050	-0.0988	0.2272	1.9364	-0.0938	0.7285	1.9574	-0.0949
142	0.2181	2.0236	-0.1008	0.7501	2.0794	-0.1049	0.2479	1.9865	-0.0978	0.7503	2.0033	-0.0986	0.2273	1.9365	-0.0938	0.7283	1.9585	-0.0950
143	0.2183	2.0236	-0.1008	0.7504	2.0785	-0.1048	0.2473	1.9860	-0.0977	0.7500	2.0026	-0.0986	0.2267	1.9371	-0.0938	0.7295	1.9575	-0.0949
144	0.2183	2.0227	-0.1007	0.7499	2.0774	-0.1047	0.2475	1.9868	-0.0978	0.7494	2.0042	-0.0987	0.2274	1.9366	-0.0938	0.7288	1.9557	-0.0948
145	0.2187	2.0239	-0.1008	0.7496	2.0765	-0.1046	0.2469	1.9856	-0.0977	0.7495	2.0024	-0.0986	0.2270	1.9361	-0.0938	0.7286	1.9561	-0.0948
146	0.2187	2.0231	-0.1007	0.7506	2.0777	-0.1047	0.2474	1.9871	-0.0978	0.7501	2.0040	-0.0987	0.2267	1.9370	-0.0938	0.7277	1.9555	-0.0947
147	0.2173	2.0238	-0.1008	0.7508	2.0766	-0.1046	0.2475	1.9870	-0.0978	0.7486	2.0020	-0.0985	0.2264	1.9376	-0.0939	0.7283	1.9552	-0.0947
148	0.2182	2.0236	-0.1008	0.7504	2.0767	-0.1046	0.2480	1.9870	-0.0978	0.7480	2.0018	-0.0985	0.2273	1.9373	-0.0939	0.7272	1.9549	-0.0947
149	0.2183	2.0237	-0.1008	0.7498	2.0775	-0.1047	0.2470	1.9866	-0.0978	0.7479	2.0017	-0.0985	0.2267	1.9371	-0.0938	0.7270	1.9540	-0.0946
150	0.2182	2.0239	-0.1008	0.7505	2.0766	-0.1046	0.2472	1.9869	-0.0978	0.7480	2.0011	-0.0985	0.2266	1.9370	-0.0938	0.7264	1.9558	-0.0948
151	0.2183	2.0242	-0.1008	0.7503	2.0755	-0.1045	0.2466	1.9880	-0.0979	0.7483	2.0018	-0.0985	0.2263	1.9372	-0.0938	0.7253	1.9543	-0.0946
152	0.2175	2.0234	-0.1007	0.7504	2.0774	-0.1047	0.2464	1.9877	-0.0979	0.7467	2.0015	-0.0985	0.2264	1.9366	-0.0938	0.7252	1.9549	-0.0947
153	0.2168	2.0245	-0.1008	0.7519	2.0762	-0.1046	0.2460	1.9886	-0.0980	0.7477	2.0031	-0.0986	0.2264	1.9375	-0.0939	0.7256	1.9536	-0.0946
154	0.2179	2.0237	-0.1008	0.7504	2.0760	-0.1046	0.2468	1.9880	-0.0979	0.7462	2.0012	-0.0985	0.2269	1.9380	-0.0939	0.7254	1.9552	-0.0947
155	0.2171	2.0232	-0.1007	0.7506	2.0755	-0.1045	0.2468	1.9880	-0.0979	0.7469	2.0014	-0.0985	0.2266	1.9375	-0.0939	0.7240	1.9539	-0.0946
156	0.2168	2.0229	-0.1007	0.7505	2.0753	-0.1045	0.2465	1.9883	-0.0979	0.7470	2.0007	-0.0984	0.2265	1.9387	-0.0940	0.7239	1.9544	-0.0946
157	0.2176	2.0237	-0.1008	0.7519	2.0754	-0.1045	0.2471	1.9881	-0.0979	0.7460	2.0011	-0.0985	0.2270	1.9374	-0.0939	0.7233	1.9536	-0.0946
158	0.2177	2.0237	-0.1008	0.7518	2.0752	-0.1045	0.2458	1.9887	-0.0980	0.7455	2.0013	-0.0985	0.2263	1.9378	-0.0939	0.7231	1.9529	-0.0945
159	0.2168	2.0239	-0.1008	0.7515	2.0758	-0.1046	0.2465	1.9887	-0.0980	0.7452	2.0018	-0.0985	0.2264	1.9386	-0.0940	0.7226	1.9529	-0.0945
160	0.2167	2.0232	-0.1007	0.7504	2.0748	-0.1045	0.2460	1.9887	-0.0980	0.7450	2.0015	-0.0985	0.2265	1.9375	-0.0939	0.7224	1.9536	-0.0946
161	0.2168	2.0243	-0.1008	0.7513	2.0745	-0.1045	0.2468	1.9885	-0.0979	0.7453	2.0021	-0.0985	0.2267	1.9375	-0.0939	0.7222	1.9535	-0.0946
162	0.2170	2.0241	-0.1008	0.7511	2.0749	-0.1045	0.2457	1.9898	-0.0980	0.7438	2.0021	-0.0985	0.2269	1.9378	-0.0939	0.7205	1.9524	-0.0945
163	0.2159	2.0244	-0.1008	0.7511	2.0741	-0.1044	0.2472	1.9883	-0.0979	0.7442	2.0016	-0.0985	0.2264	1.9391	-0.0940	0.7205	1.9520	-0.0945
164	0.2163	2.0245	-0.1008	0.7514	2.0750	-0.1045	0.2466	1.9898	-0.0980	0.7432	2.0009	-0.0984	0.2262	1.9382	-0.0939	0.7209	1.9531	-0.0945
165	0.2162	2.0245	-0.1008	0.7501	2.0741	-0.1044	0.2461	1.9890	-0.0980	0.7438	2.0023	-0.0986	0.2269	1.9387	-0.0940	0.7198	1.9523	-0.0945
166	0.2158	2.0244	-0.1008	0.7503	2.0728	-0.1043	0.2469	1.9891	-0.0980	0.7430	2.0013	-0.0985	0.2269	1.9382	-0.0939	0.7197	1.9516	-0.0944
167	0.2158	2.0241	-0.1008	0.7504	2.0718	-0.1042	0.2453	1.9903	-0.0981	0.7427	2.0014	-0.0985	0.2270	1.9388	-0.0940	0.7189	1.9513	-0.0944
168	0.2165	2.0255	-0.1009	0.7504	2.0738	-0.1044	0.2458	1.9903	-0.0981	0.7427	2.0015	-0.0985	0.2264	1.9380	-0.0939	0.7186	1.9512	-0.0944
169	0.2160	2.0246	-0.1008	0.7499	2.0725	-0.1043	0.2459	1.9905	-0.0981	0.7422	2.0026	-0.0986	0.2273	1.9382	-0.0939	0.7182	1.9494	-0.0942
170	0.2159	2.0251	-0.1009	0.7512	2.0738	-0.1044	0.2459	1.9902	-0.0981	0.7425	2.0021	-0.0985	0.2275	1.9379	-0.0939	0.7170	1.9509	-0.0944
171	0.2162	2.0240	-0.1008	0.7510	2.0730	-0.1043	0.2455	1.9910	-0.0981	0.7421	2.0026	-0.0986	0.2273	1.9390	-0.0940	0.7170	1.9503	-0.0943
172	0.2161	2.0258	-0.1009	0.7499	2.0738	-0.1044	0.2452	1.9916	-0.0982	0.7419	2.0032	-0.0986	0.2270	1.9385	-0.0939	0.7161	1.9495	-0.0942
173	0.2158	2.0240	-0.1008	0.7510	2.0722	-0.1043	0.2463	1.9914	-0.0982	0.7422	2.0039	-0.0987	0.2276	1.9388	-0.0940	0.7157	1.9508	-0.0943
174	0.2159	2.0257	-0.1009	0.7505	2.0722	-0.1043	0.2459	1.9919	-0.0982	0.7425	2.0040	-0.0987	0.2268	1.9392	-0.0940	0.7152	1.9495	-0.0942
175	0.2162	2.0245	-0.1008	0.7493	2.0714	-0.1042	0.2460	1.9912	-0.0982	0.7422	2.0031	-0.0986	0.2267	1.9397	-0.0940	0.7138	1.9490	-0.0942
176	0.2155	2.0257	-0.1009	0.7509	2.0715	-0.1042	0.2460	1.9919	-0.0982	0.7420	2.0044	-0.0987	0.2270	1.9401	-0.0941	0.7142	1.9496	-0.0943
177	0.2153	2.0255	-0.1009	0.7501	2.0712	-0.1042	0.2455	1.9922	-0.0982	0.7409	2.0035	-0.0987	0.2275	1.9395	-0.0940	0.7126	1.9494	-0.0942
178	0.2158	2.0238	-0.1008	0.7494	2.0719	-0.1042	0.2453	1.9925	-0.0983	0.7414	2.0037	-0.0987	0.2273	1.9404	-0.0941	0.7125	1.9490	-0.0942
179	0.2153	2.0253	-0.1009	0.7496	2.0720	-0.1043	0.2460	1.9923	-0.0982	0.7417	2.0030	-0.0986	0.2268	1.9403	-0.0941	0.7123	1.9481	-0.0941
180	0.2147	2.0256	-0.1009	0.7491	2.0713	-0.1042	0.2459	1.9936	-0.0984	0.7421	2.0055	-0.0988	0.2275	1.9406	-0.0941	0.7119	1.9491	-0.0942
181	0.2162	2.0259	-0.1009	0.7495	2.0712	-0.1042	0.2461	1.9932	-0.0983	0.7412	2.0051	-0.0988	0.2280	1.9404	-0.0941	0.7112	1.9496	-0.0943
182	0.2159	2.0257	-0.1009	0.7489	2.0702	-0.1041	0.2455	1.9928	-0.0983	0.7408	2.0050	-0.0988	0.2277	1.9396	-0.0940	0.7107	1.9500	-0.0943
183	0.2156	2.0255	-0.1009	0.7491	2.0694	-0.1040	0.2462	1.9939	-0.0984	0.7412	2.0067	-0.0989	0.2284	1.9403	-0.0941	0.7100	1.9475	-0.0941
184	0.2149	2.0255	-0.1009	0.7489	2.0701	-0.1041	0.2468	1.9939	-0.0984	0.7409	2.0057	-0.0988	0.2279	1.9408	-0.0941	0.7095	1.9475	-0.0941
185	0.2159	2.0254	-0.1009	0.7487	2.0685	-0.1040	0.2466	1.9933	-0.0983	0.7410	2.0055	-0.0988	0.2290	1.9407	-0.0941	0.7089	1.9471	-0.0941
186	0.2154	2.0259	-0.1009	0.7488	2.0689	-0.1040	0.2465	1.9949	-0.0985	0.7419	2.0064	-0.0989	0.2284	1.9408	-0.0941	0.7076	1.9473	-0.0941
187	0.2163	2.0257	-0.1009	0.7478	2.0684	-0.1040	0.2461	1.9937	-0.0984	0.7420	2.0060	-0.0989	0.2293	1.9411	-0.0942	0.7076	1.9464	-0.0940
188	0.2154	2.0261	-0.1010	0.7480	2.0690	-0.1040	0.2462	1.9936	-0.0983	0.7418	2.0069	-0.0989	0.2291	1.9396	-0.0940	0.7083	1.9479	-0.0941
189	0.2158	2.0264	-0.1010	0.7469	2.0684	-0.1040	0.2460	1.9944	-0.0984	0.7423	2.0068	-0.0989	0.2297	1.9403	-0.0941	0.7068	1.9461	-0.0940
190	0.2150	2.0263	-0.1010	0.7468	2.0677	-0.1039	0.2466	1.9948	-0.0984	0.7414	2.0072	-0.0990	0.2292	1.9420	-0.0942	0.7060	1.9464	-0.0940
191	0.2153	2.0265	-0.1010	0.7473	2.0662	-0.1038	0.2458	1.9952	-0.0985	0.7414	2.0079	-0.0990	0.2295	1.9407	-0.0941	0.7061	1.9457	-0.0939
192	0.2159	2.0265	-0.1010	0.7468	2.0669	-0.1038	0.2466	1.9949	-0.0985	0.7431	2.0077	-0.0990	0.2296	1.9414	-0.0942	0.7060	1.9456	-0.0939
193	0.2160	2.0264	-0.1010	0.7474	2.0668	-0.1038	0.2465	1.9952	-0.0985	0.7420	2.0087	-0.0991	0.2298	1.9416	-0.0942	0.7043	1.9457	-0.0939
194	0.2160	2.0261	-0.1010	0.7456	2.0656	-0.1037	0.2465	1.9951	-0.0985	0.7419	2.0085	-0.0991	0.2295	1.9424	-0.0943	0.7049	1.9445	-0.0938
195	0.2162	2.0262	-0.1010	0.7449	2.0648	-0.1037	0.2473	1.9961	-0.0985	0.7428	2.0089	-0.0991	0.2301	1.9412	-0.0942	0.7040	1.9445	-0.0938
196	0.2161	2.0275	-0.1011	0.7460	2.0654	-0.1037	0.2460	1.9961	-0.0986	0.7420	2.0090	-0.0991	0.2302	1.9419	-0.0942	0.7029	1.9440	-0.0938
197	0.2165	2.0265	-0.1010	0.7454	2.0656	-0.1037	0.2462	1.9965	-0.0986	0.7430	2.0091	-0.0991	0.2311	1.9416	-0.0942	0.7033	1.9441	-0.0938
198	0.2159	2.0277	-0.1011	0.7451	2.0643	-0.1036	0.2466	1.9969	-0.0986	0.7427	2.0106	-0.0992	0.2312	1.9407	-0.0941	0.7014	1.9438	-0.0938
199	0.2170	2.0276	-0.1011	0.7437	2.0642	-0.1036	0.2468	1.9966	-0.0986	0.7435	2.0098	-0.0992	0.2314	1.9421	-0.0942	0.7021	1.9438	-0.0938
200	0.2167	2.0268	-0.1010	0.7442	2.0632	-0.1035	0.2464	1.9971	-0.0986	0.7432	2.0109	-0.0993	0.2319	1.9413	-0.0942	0.7004	1.9432	-0.0937
201	0.2168	2.0274	-0.1011	0.7439	2.0632	-0.1035	0.2467	1.9980	-0.0987	0.7434	2.0102	-0.0992	0.2318	1.9419	-0.0942	0.7008	1.9431	-0.0937
202	0.2164	2.0280	-0.1011	0.7434	2.0607	-0.1033	0.2464	1.9968	-0.0986	0.7435	2.0112	-0.0993	0.2320	1.9411	-0.0942	0.7002	1.9433	-0.0937
203	0.2169	2.0270	-0.1010	0.7423	2.0622	-0.1035	0.2468	1.9977	-0.0987	0.7436	2.0124	-0.0994	0.2317	1.9423	-0.0943	0.7000	1.9436	-0.0938
204	0.2171	2.0271	-0.1010	0.7426	2.0622	-0.1035	0.2466	1.9970	-0.0986	0.7434	2.0117	-0.0993	0.2324	1.9417	-0.0942	0.6996	1.9438	-0.0938
205	0.2179	2.0273	-0.1011	0.7423	2.0602	-0.1033	0.2472	1.9987	-0.0988	0.7440	2.0117	-0.0993	0.2318	1.9415	-0.0942	0.6989	1.9428	-0.0937
206	0.2170	2.0275	-0.1011	0.7420	2.0606	-0.1033	0.2467	1.9981	-0.0987	0.7435	2.0128	-0.0994	0.2328	1.9415	-0.0942	0.6985	1.9442	-0.0938
207	0.2175	2.0269	-0.1010	0.7412	2.0598	-0.1033	0.2467	1.9985	-0.0987	0.7433	2.0121	-0.0994	0.2328	1.9421	-0.0942	0.6981	1.9438	-0.0938
208	0.2178	2.0272	-0.1010	0.7409	2.0596	-0.1032	0.2469	1.9981	-0.0987	0.7438	2.0139	-0.0995	0.2332	1.9413	-0.0942	0.6982	1.9448	-0.0939
209	0.2170	2.0270	-0.1010	0.7417	2.0588	-0.1032	0.2471	1.9989	-0.0988	0.7435	2.0141	-0.0995	0.2327	1.9422	-0.0942	0.6972	1.9444	-0.0938
210	0.2181	2.0282	-0.1011	0.7396	2.0580	-0.1031	0.2470	1.9989	-0.0988	0.7434	2.0137	-0.0995	0.2338	1.9419	-0.0942	0.6970	1.9436	-0.0938
211	0.2182	2.0285	-0.1011	0.7404	2.0584	-0.1031	0.2470	1.9997	-0.0988	0.7427	2.0141	-0.0995	0.2334	1.9416	-0.0942	0.6960	1.9439	-0.0938
212	0.2180	2.0272	-0.1010	0.7392	2.0564	-0.1030	0.2470	1.9988	-0.0988	0.7436	2.0144	-0.0995	0.2331	1.9419	-0.0942	0.6959	1.9431	-0.0937
213	0.2180	2.0274	-0.1011	0.7389	2.0547	-0.1028	0.2472	1.9996	-0.0988	0.7437	2.0145	-0.0996	0.2338	1.9412	-0.0942	0.6953	1.9444	-0.0938
214	0.2189	2.0275	-0.1011	0.7377	2.0560	-0.1029	0.2479	1.9994	-0.0988	0.7431	2.0151	-0.0996	0.2340	1.9420	-0.0942	0.6940	1.9423	-0.0937
215	0.2192	2.0272	-0.1010	0.7371	2.0548	-0.1028	0.2477	1.9994	-0.0988	0.7430	2.0148	-0.0996	0.2340	1.9418	-0.0942	0.6939	1.9432	-0.0937
216	0.2186	2.0277	-0.1011	0.7372	2.0539	-0.1028	0.2481	2.0005	-0.0989	0.7429	2.0156	-0.0996	0.2341	1.9422	-0.0942	0.6938	1.9425	-0.0937
217	0.2194	2.0273	-0.1011	0.7365	2.0538	-0.1028	0.2478	2.0006	-0.0989	0.7436	2.0156	-0.0996	0.2346	1.9415	-0.0942	0.6931	1.9429	-0.0937
218	0.2194	2.0281	-0.1011	0.7355	2.0529	-0.1027	0.2474	2.0004	-0.0989	0.7423	2.0152	-0.0996	0.2348	1.9417	-0.0942	0.6922	1.9432	-0.0937
219	0.2201	2.0273	-0.1011	0.7349	2.0514	-0.1026	0.2478	2.0004	-0.0989	0.7434	2.0168	-0.0997	0.2342	1.9421	-0.0942	0.6921	1.9431	-0.0937
220	0.2202	2.0269	-0.1010	0.7357	2.0511	-0.1026	0.2481	2.0015	-0.0990	0.7433	2.0168	-0.0997	0.2346	1.9422	-0.0942	0.6917	1.9436	-0.0938
221	0.2200	2.0271	-0.1010	0.7347	2.0513	-0.1026	0.2483	2.0005	-0.0989	0.7431	2.0169	-0.0998	0.2346	1.9428	-0.0943	0.6902	1.9439	-0.0938
222	0.2205	2.0269	-0.1010	0.7340	2.0497	-0.1024	0.2481	2.0013	-0.0990	0.7435	2.0173	-0.0998	0.2349	1.9420	-0.0942	0.6902	1.9441	-0.0938
223	0.2200	2.0267	-0.1010	0.7342	2.0501	-0.1025	0.2483	2.0004	-0.0989	0.7430	2.0160	-0.0997	0.2352	1.9417	-0.0942	0.6902	1.9435	-0.0938
224	0.2207	2.0263	-0.1010	0.7332	2.0484	-0.1023	0.2487	2.0011	-0.0989	0.7426	2.0170	-0.0998	0.2351	1.9426	-0.0943	0.6890	1.9438	-0.0938
225	0.2210	2.0270	-0.1010	0.7328	2.0488	-0.1024	0.2489	2.0013	-0.0990	0.7420	2.0173	-0.0998	0.2352	1.9426	-0.0943	0.6886	1.9440	-0.0938
226	0.2214	2.0260	-0.1009	0.7328	2.0477	-0.1023	0.2485	2.0020	-0.0990	0.7423	2.0181	-0.0998	0.2357	1.9428	-0.0943	0.6885	1.9437	-0.0938
227	0.2212	2.0258	-0.1009	0.7319	2.0466	-0.1022	0.2484	2.0019	-0.0990	0.7424	2.0166	-0.0997	0.2356	1.9430	-0.0943	0.6872	1.9439	-0.0938
