	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d
	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
411	-2.65	3.41	0.38	-0.34	2.53	0.33
412	-3.29	3.66	0.40	-0.21	2.51	0.31
413	-3.76	3.88	0.40	-0.20	2.50	0.29
414	-4.22	4.10	0.40	-0.14	2.49	0.26
415	-4.55	4.26	0.38	-0.09	2.45	0.23
416	-4.72	4.37	0.34	-0.01	2.40	0.20
417	-4.78	4.45	0.30	0.00	2.35	0.17
418	-4.77	4.49	0.24	0.07	2.29	0.14
419	-4.53	4.47	0.18	0.11	2.21	0.12
420	-4.35	4.45	0.11	0.16	2.13	0.10
421	-3.90	4.37	0.04	0.21	2.05	0.08
422	-3.52	4.28	-0.04	0.27	1.96	0.07
423	-2.99	4.18	-0.11	0.27	1.87	0.06
424	-2.46	4.06	-0.19	0.39	1.78	0.05
425	-1.91	3.95	-0.25	0.38	1.71	0.05
426	-1.35	3.82	-0.31	0.51	1.61	0.06
427	-0.85	3.73	-0.37	0.50	1.56	0.06
428	-0.35	3.61	-0.42	0.61	1.49	0.07
429	0.06	3.52	-0.46	0.67	1.44	0.08
430	0.43	3.43	-0.50	0.77	1.40	0.08
431	0.68	3.36	-0.53	0.83	1.39	0.08
432	0.86	3.31	-0.56	0.88	1.38	0.08
433	0.99	3.25	-0.58	0.95	1.40	0.07
434	0.99	3.22	-0.61	0.96	1.42	0.05
435	0.98	3.19	-0.63	1.01	1.47	0.02
436	0.86	3.19	-0.66	1.02	1.54	-0.03
437	0.73	3.18	-0.69	1.05	1.63	-0.08
438	0.54	3.19	-0.73	1.03	1.74	-0.15
439	0.38	3.21	-0.77	1.06	1.86	-0.24
440	0.10	3.25	-0.83	1.05	2.02	-0.34
441	-0.06	3.30	-0.90	1.10	2.18	-0.45
442	-0.26	3.37	-0.98	1.12	2.36	-0.58
443	-0.49	3.45	-1.07	1.26	2.54	-0.71
444	-0.66	3.54	-1.18	1.29	2.74	-0.86
445	-0.81	3.64	-1.29	1.46	2.95	-1.03
446	-0.99	3.75	-1.42	1.66	3.13	-1.19
447	-1.12	3.86	-1.56	1.90	3.32	-1.37
448	-1.28	3.97	-1.71	2.17	3.48	-1.53
449	-1.37	4.08	-1.85	2.58	3.63	-1.70
450	-1.51	4.20	-2.01	2.95	3.73	-1.86
451	-1.66	4.31	-2.17	3.47	3.84	-2.02
452	-1.74	4.40	-2.32	3.95	3.90	-2.17
453	-1.86	4.51	-2.48	4.52	3.96	-2.33
454	-1.97	4.60	-2.63	5.16	3.98	-2.48
455	-2.05	4.67	-2.77	5.85	3.97	-2.62
456	-2.13	4.75	-2.90	6.52	3.95	-2.77
457	-2.19	4.80	-3.03	7.35	3.88	-2.90
458	-2.19	4.85	-3.14	8.15	3.81	-3.04
459	-2.19	4.88	-3.25	9.04	3.69	-3.15
460	-2.11	4.88	-3.33	10.04	3.54	-3.25
461	-1.97	4.87	-3.41	10.98	3.36	-3.34
462	-1.75	4.84	-3.47	12.19	3.13	-3.40
463	-1.47	4.80	-3.52	13.36	2.88	-3.44
464	-1.08	4.73	-3.55	14.59	2.58	-3.44
465	-0.59	4.65	-3.57	16.01	2.25	-3.42
466	0.06	4.53	-3.56	17.46	1.88	-3.35
467	0.83	4.41	-3.54	19.00	1.49	-3.26
468	1.74	4.27	-3.50	20.63	1.07	-3.13
469	2.83	4.11	-3.43	22.31	0.62	-2.97
470	4.08	3.94	-3.35	24.14	0.14	-2.76
471	5.50	3.76	-3.24	25.93	-0.34	-2.53
472	7.18	3.56	-3.10	27.79	-0.85	-2.25
473	9.01	3.36	-2.94	29.73	-1.36	-1.94
474	11.11	3.14	-2.74	31.63	-1.90	-1.57
475	13.32	2.94	-2.53	33.52	-2.42	-1.18
476	15.86	2.70	-2.27	35.49	-2.96	-0.73
477	18.56	2.46	-1.97	37.39	-3.50	-0.24
478	21.44	2.22	-1.64	39.26	-4.03	0.28
479	24.50	1.95	-1.25	41.12	-4.57	0.86
480	27.71	1.66	-0.81	42.97	-5.08	1.47
481	31.06	1.35	-0.30	44.70	-5.60	2.15
482	34.45	1.04	0.25	46.47	-6.10	2.86
483	38.01	0.68	0.87	48.19	-6.59	3.63
484	41.55	0.33	1.53	49.83	-7.06	4.46
485	45.17	-0.05	2.25	51.44	-7.50	5.32
486	48.76	-0.44	3.02	53.01	-7.91	6.23
487	52.37	-0.84	3.84	54.54	-8.30	7.21
488	55.85	-1.24	4.71	55.94	-8.63	8.22
489	59.38	-1.67	5.64	57.42	-8.93	9.27
490	62.71	-2.09	6.60	58.69	-9.17	10.37
491	66.02	-2.51	7.62	60.03	-9.38	11.52
492	69.17	-2.93	8.67	61.24	-9.51	12.68
493	72.22	-3.34	9.77	62.48	-9.59	13.92
494	75.15	-3.75	10.89	63.56	-9.61	15.16
495	77.88	-4.13	12.04	64.69	-9.57	16.46
496	80.62	-4.51	13.24	65.75	-9.47	17.78
497	83.12	-4.85	14.43	66.71	-9.31	19.12
498	85.53	-5.16	15.64	67.68	-9.10	20.50
499	87.87	-5.44	16.87	68.67	-8.83	21.88
500	89.99	-5.65	18.09	69.51	-8.50	23.28
501	92.12	-5.84	19.33	70.38	-8.12	24.68
502	93.98	-5.94	20.54	71.22	-7.70	26.08
503	95.82	-6.00	21.76	72.07	-7.23	27.49
504	97.48	-5.98	22.96	72.83	-6.72	28.87
505	99.09	-5.90	24.16	73.60	-6.18	30.24
506	100.50	-5.73	25.32	74.35	-5.61	31.58
507	101.85	-5.50	26.45	75.09	-5.02	32.90
508	103.05	-5.19	27.55	75.80	-4.40	34.18
509	104.18	-4.82	28.63	76.54	-3.78	35.45
510	105.19	-4.40	29.66	77.27	-3.14	36.68
511	106.12	-3.92	30.64	78.01	-2.50	37.87
512	106.97	-3.41	31.57	78.79	-1.87	39.06
513	107.69	-2.85	32.43	79.59	-1.24	40.20
514	108.43	-2.29	33.24	80.32	-0.61	41.31
515	108.99	-1.69	33.98	80.97	-0.00	42.33
516	109.58	-1.10	34.68	81.64	0.58	43.34
517	110.05	-0.50	35.31	82.23	1.14	44.29
518	110.49	0.09	35.88	82.73	1.68	45.17
519	110.91	0.67	36.43	83.22	2.18	46.03
520	111.25	1.22	36.90	83.63	2.66	46.83
521	111.48	1.76	37.32	84.05	3.09	47.62
522	111.74	2.25	37.70	84.31	3.49	48.32
523	111.91	2.71	38.03	84.67	3.85	49.03
524	112.02	3.12	38.29	84.88	4.17	49.68
525	112.10	3.47	38.51	85.05	4.45	50.29
526	112.07	3.77	38.65	85.21	4.69	50.90
527	112.07	4.00	38.78	85.31	4.88	51.45
528	111.91	4.19	38.83	85.40	5.04	51.99
529	111.75	4.30	38.85	85.36	5.16	52.48
530	111.51	4.37	38.82	85.38	5.23	52.94
531	111.25	4.37	38.75	85.29	5.27	53.36
532	110.88	4.32	38.63	85.20	5.27	53.78
533	110.44	4.22	38.46	85.00	5.23	54.11
534	110.00	4.06	38.27	84.82	5.14	54.43
535	109.41	3.87	38.01	84.57	5.03	54.70
536	108.85	3.63	37.73	84.31	4.88	54.93
537	108.17	3.36	37.38	83.95	4.69	55.09
538	107.46	3.05	37.00	83.60	4.47	55.20
539	106.70	2.70	36.58	83.16	4.22	55.25
540	105.88	2.33	36.11	82.76	3.93	55.23
541	104.95	1.93	35.55	82.25	3.63	55.15
542	104.08	1.50	34.99	81.72	3.29	54.98
543	103.12	1.06	34.36	81.18	2.93	54.75
544	102.08	0.60	33.66	80.57	2.55	54.42
545	101.05	0.13	32.93	79.94	2.16	54.02
546	99.94	-0.35	32.14	79.29	1.75	53.54
547	98.84	-0.83	31.30	78.56	1.32	52.97
548	97.69	-1.31	30.42	77.89	0.89	52.33
549	96.48	-1.79	29.45	77.11	0.45	51.58
550	95.33	-2.27	28.48	76.35	0.01	50.77
551	94.10	-2.74	27.44	75.54	-0.44	49.87
552	92.88	-3.20	26.36	74.73	-0.88	48.87
553	91.61	-3.65	25.23	73.86	-1.32	47.82
554	90.38	-4.08	24.07	73.03	-1.75	46.68
555	89.12	-4.49	22.87	72.15	-2.17	45.48
556	87.86	-4.88	21.65	71.26	-2.57	44.22
557	86.64	-5.26	20.39	70.36	-2.96	42.90
558	85.37	-5.60	19.11	69.50	-3.33	41.54
559	84.13	-5.91	17.82	68.60	-3.67	40.14
560	82.92	-6.19	16.52	67.70	-3.99	38.68
561	81.73	-6.45	15.23	66.85	-4.29	37.25
562	80.52	-6.66	13.92	65.97	-4.56	35.77
563	79.35	-6.84	12.64	65.11	-4.79	34.25
564	78.24	-6.98	11.38	64.30	-5.01	32.80
565	77.15	-7.08	10.14	63.46	-5.19	31.32
566	76.04	-7.13	8.92	62.68	-5.34	29.85
567	75.01	-7.15	7.74	61.86	-5.46	28.41
568	73.99	-7.12	6.60	61.15	-5.56	27.00
569	72.97	-7.05	5.50	60.35	-5.63	25.62
570	72.01	-6.94	4.47	59.65	-5.67	24.27
571	71.03	-6.79	3.48	58.98	-5.70	22.98
572	70.09	-6.60	2.56	58.23	-5.69	21.72
573	69.16	-6.37	1.68	57.62	-5.68	20.51
574	68.25	-6.12	0.88	56.98	-5.65	19.38
575	67.35	-5.83	0.14	56.33	-5.60	18.26
576	66.45	-5.51	-0.55	55.73	-5.54	17.21
577	65.62	-5.18	-1.15	55.16	-5.48	16.23
578	64.69	-4.81	-1.71	54.55	-5.40	15.29
579	63.85	-4.45	-2.19	54.05	-5.33	14.41
580	62.96	-4.06	-2.63	53.48	-5.25	13.58
581	62.09	-3.66	-3.02	52.90	-5.16	12.78
582	61.23	-3.24	-3.36	52.36	-5.07	12.05
583	60.35	-2.82	-3.65	51.88	-4.99	11.38
584	59.47	-2.40	-3.90	51.28	-4.90	10.73
585	58.57	-1.97	-4.10	50.71	-4.82	10.14
586	57.64	-1.54	-4.27	50.22	-4.76	9.61
587	56.67	-1.10	-4.39	49.62	-4.69	9.10
588	55.70	-0.68	-4.47	49.02	-4.63	8.65
589	54.62	-0.26	-4.53	48.43	-4.58	8.21
590	53.61	0.14	-4.53	47.83	-4.53	7.83
591	52.48	0.55	-4.52	47.14	-4.49	7.46
592	51.34	0.93	-4.47	46.48	-4.45	7.12
593	50.20	1.29	-4.39	45.79	-4.43	6.82
594	48.92	1.66	-4.31	45.02	-4.40	6.52
595	47.72	1.99	-4.19	44.23	-4.38	6.25
596	46.44	2.30	-4.05	43.41	-4.37	5.99
597	45.10	2.60	-3.91	42.57	-4.36	5.76
598	43.81	2.85	-3.73	41.63	-4.36	5.55
599	42.42	3.09	-3.55	40.73	-4.37	5.35
600	41.07	3.28	-3.34	39.74	-4.37	5.17
601	39.58	3.46	-3.13	38.69	-4.38	4.99
602	38.24	3.57	-2.87	37.68	-4.39	4.82
603	36.71	3.69	-2.65	36.55	-4.40	4.67
604	35.32	3.74	-2.39	35.44	-4.40	4.51
605	33.84	3.78	-2.15	34.30	-4.40	4.36
606	32.43	3.77	-1.89	33.10	-4.40	4.21
607	31.00	3.74	-1.64	31.85	-4.39	4.06
608	29.55	3.70	-1.41	30.67	-4.38	3.91
609	28.18	3.61	-1.18	29.41	-4.36	3.78
610	26.80	3.52	-0.97	28.12	-4.32	3.61
611	25.43	3.41	-0.77	26.85	-4.29	3.48
612	24.11	3.28	-0.59	25.56	-4.24	3.33
613	22.78	3.16	-0.43	24.30	-4.17	3.18
614	21.51	3.01	-0.28	22.97	-4.09	3.03
615	20.22	2.87	-0.16	21.70	-3.98	2.85
616	19.00	2.71	-0.04	20.40	-3.89	2.70
617	17.77	2.57	0.05	19.20	-3.76	2.53
618	16.60	2.41	0.14	17.94	-3.62	2.36
619	15.38	2.28	0.20	16.74	-3.46	2.18
620	14.30	2.12	0.26	15.58	-3.30	2.01
621	13.10	1.99	0.30	14.44	-3.13	1.83
622	12.06	1.85	0.34	13.36	-2.95	1.66
623	10.96	1.72	0.36	12.35	-2.76	1.49
624	9.96	1.59	0.38	11.33	-2.55	1.31
625	8.92	1.48	0.38	10.44	-2.38	1.16
626	7.95	1.37	0.39	9.54	-2.16	0.99
627	6.97	1.28	0.38	8.74	-1.96	0.85
628	6.15	1.16	0.38	8.00	-1.77	0.71
629	5.24	1.08	0.36	7.26	-1.58	0.58
630	4.42	0.99	0.34	6.66	-1.38	0.45
631	3.68	0.92	0.32	6.01	-1.19	0.33
632	2.99	0.85	0.29	5.54	-1.02	0.23
633	2.29	0.80	0.25	5.03	-0.85	0.13
634	1.74	0.75	0.22	4.53	-0.67	0.04
635	1.19	0.72	0.17	4.16	-0.53	-0.03
636	0.72	0.69	0.12	3.80	-0.38	-0.10
637	0.34	0.67	0.08	3.42	-0.24	-0.17
638	-0.02	0.66	0.02	3.11	-0.11	-0.22
639	-0.34	0.66	-0.02	2.83	0.02	-0.27
640	-0.56	0.67	-0.08	2.55	0.16	-0.33
641	-0.76	0.68	-0.13	2.30	0.27	-0.37
642	-0.86	0.69	-0.17	2.05	0.42	-0.42
643	-1.00	0.73	-0.22	1.87	0.54	-0.45
644	-1.01	0.75	-0.26	1.65	0.68	-0.49
645	-1.08	0.80	-0.30	1.46	0.80	-0.52
646	-1.06	0.84	-0.34	1.30	0.96	-0.55
647	-0.99	0.89	-0.37	1.13	1.10	-0.58
648	-0.97	0.96	-0.40	0.16	1.78	-0.66
649	-0.83	1.03	-0.43	0.15	1.89	-0.68
650	-0.72	1.11	-0.45	0.21	1.97	-0.68
651	-0.61	1.21	-0.48	0.18	2.06	-0.68
652	-0.44	1.31	-0.50	0.26	2.14	-0.68
653	-0.30	1.42	-0.52	0.23	2.23	-0.68
654	-0.13	1.53	-0.54	0.28	2.30	-0.68
655	-0.04	1.66	-0.56	0.32	2.37	-0.68
656	0.12	1.78	-0.58	0.34	2.44	-0.67
657	1.88	3.10	-0.88	0.33	2.50	-0.67
658	1.82	3.13	-0.87	0.41	2.54	-0.66
659	1.81	3.15	-0.86	0.42	2.58	-0.65
660	1.73	3.17	-0.85	0.46	2.60	-0.64
661	1.69	3.17	-0.83	0.52	2.61	-0.62
662	1.66	3.16	-0.82	0.55	2.61	-0.61
663	1.59	3.14	-0.82	0.62	2.59	-0.60
664	1.51	3.10	-0.80	0.68	2.56	-0.58
665	1.52	3.05	-0.79	0.78	2.52	-0.56
666	1.45	2.98	-0.78	0.82	2.45	-0.54
667	1.38	2.88	-0.76	0.97	2.38	-0.52
668	1.41	2.77	-0.75	1.07	2.28	-0.50
669	1.35	2.64	-0.73	1.13	2.16	-0.47
670	1.31	2.49	-0.70	1.26	2.04	-0.44
671	1.31	2.33	-0.67	1.41	1.91	-0.41
672	1.29	2.15	-0.64	1.45	1.77	-0.38
673	1.27	1.96	-0.61	1.61	1.63	-0.35
674	1.21	1.76	-0.56	0.47	2.33	-0.41
675	1.23	1.54	-0.52	0.34	2.27	-0.38
676	1.16	1.33	-0.47	0.31	2.20	-0.34
677	1.15	1.12	-0.42	0.26	2.17	-0.31
678	1.13	0.91	-0.36	0.16	2.10	-0.28
679	1.01	0.73	-0.30	0.10	2.09	-0.26
680	1.01	0.54	-0.24	0.05	2.05	-0.23
681	1.00	0.36	-0.17	-0.01	2.03	-0.21
682	0.34	3.47	-0.62	-0.06	2.03	-0.19
683	0.25	3.61	-0.66	-0.07	2.01	-0.17
684	0.21	3.75	-0.71	-0.14	2.04	-0.17
685	0.17	3.86	-0.76	-0.10	2.03	-0.16
686	0.13	3.94	-0.81	-0.12	2.04	-0.16
687	0.11	4.00	-0.87	-0.12	2.08	-0.17
688	0.13	4.05	-0.93	-0.09	2.09	-0.18
689	0.12	4.06	-0.99	-0.11	2.14	-0.20
690	0.10	4.07	-1.05	-0.06	2.17	-0.23
691	0.07	4.08	-1.11	-0.02	2.21	-0.26
692	0.12	4.05	-1.17	0.01	2.25	-0.30
693	0.04	4.06	-1.24	0.04	2.31	-0.36
694	0.03	4.05	-1.30	0.09	2.35	-0.42
695	0.00	4.04	-1.37	0.17	2.39	-0.48
696	-0.00	4.04	-1.44	0.23	2.44	-0.55
697	-0.09	4.06	-1.52	0.27	2.50	-0.63
698	-0.15	4.07	-1.60	0.43	2.53	-0.69
699	-0.12	4.08	-1.68	0.56	2.55	-0.75
700	-0.20	4.11	-1.77	0.75	2.56	-0.81
701	-0.24	4.14	-1.86	0.92	2.57	-0.87
702	-0.25	4.16	-1.95	1.27	2.53	-0.90
703	-0.27	4.18	-2.05	1.49	2.52	-0.93
704	-0.25	4.21	-2.15	1.90	2.45	-0.94
705	-0.19	4.22	-2.24	2.23	2.40	-0.95
706	-0.13	4.23	-2.34	2.71	2.32	-0.93
707	-0.05	4.24	-2.45	3.13	2.25	-0.92
708	0.11	4.24	-2.55	3.66	2.14	-0.88
709	0.30	4.23	-2.65	4.20	2.03	-0.85
710	0.57	4.19	-2.74	4.80	1.93	-0.81
711	0.86	4.17	-2.85	5.39	1.81	-0.75
712	1.24	4.12	-2.93	6.10	1.67	-0.69
713	1.74	4.05	-3.02	6.77	1.53	-0.62
714	2.20	4.00	-3.11	7.54	1.36	-0.52
715	2.86	3.91	-3.19	8.32	1.17	-0.42
716	3.55	3.83	-3.27	9.11	0.98	-0.30
717	4.36	3.73	-3.34	9.99	0.75	-0.15
718	5.23	3.62	-3.40	10.82	0.51	0.01
719	6.20	3.51	-3.45	11.77	0.24	0.20
720	7.27	3.38	-3.49	12.62	-0.03	0.41
721	8.38	3.26	-3.52	13.60	-0.34	0.65
722	9.68	3.11	-3.53	14.59	-0.68	0.94
723	10.89	2.98	-3.54	15.47	-1.00	1.23
724	12.39	2.81	-3.51	16.52	-1.37	1.57
725	13.78	2.68	-3.47	17.51	-1.73	1.93
726	15.38	2.51	-3.39	18.50	-2.10	2.33
727	17.04	2.35	-3.29	19.54	-2.48	2.77
728	18.77	2.19	-3.15	20.58	-2.86	3.23
729	20.63	2.01	-2.98	21.68	-3.24	3.73
730	22.55	1.84	-2.77	22.77	-3.61	4.28
731	24.62	1.66	-2.51	23.88	-3.97	4.84
732	26.76	1.47	-2.21	25.10	-4.32	5.44
733	29.06	1.27	-1.86	26.28	-4.66	6.07
734	31.42	1.06	-1.45	27.53	-4.98	6.73
735	33.90	0.83	-0.97	28.83	-5.28	7.43
736	36.47	0.59	-0.43	30.20	-5.56	8.15
737	39.17	0.34	0.17	31.57	-5.82	8.91
738	41.91	0.07	0.83	33.01	-6.06	9.71
739	44.75	-0.20	1.56	34.45	-6.27	10.53
740	47.61	-0.49	2.34	36.00	-6.47	11.40
741	50.52	-0.78	3.17	37.47	-6.62	12.28
742	53.38	-1.08	4.06	39.05	-6.75	13.19
743	56.25	-1.37	4.98	40.62	-6.84	14.14
744	59.10	-1.68	5.97	42.17	-6.90	15.10
745	61.92	-1.98	7.00	43.79	-6.92	16.11
746	64.59	-2.26	8.06	45.35	-6.89	17.11
747	67.25	-2.55	9.19	46.90	-6.82	18.17
748	69.83	-2.82	10.34	48.52	-6.71	19.24
749	72.28	-3.07	11.54	50.07	-6.55	20.35
750	74.67	-3.30	12.77	51.53	-6.34	21.47
751	76.97	-3.49	14.02	53.11	-6.10	22.63
752	79.13	-3.65	15.30	54.56	-5.80	23.81
753	81.28	-3.77	16.61	56.02	-5.46	25.05
754	83.32	-3.85	17.93	57.47	-5.08	26.28
755	85.28	-3.88	19.27	58.84	-4.66	27.52
756	87.10	-3.85	20.60	60.26	-4.20	28.82
757	88.94	-3.78	21.95	61.58	-3.70	30.09
758	90.62	-3.64	23.27	62.93	-3.17	31.39
759	92.25	-3.45	24.58	64.23	-2.61	32.68
760	93.78	-3.20	25.88	65.52	-2.01	33.94
761	95.28	-2.90	27.15	66.81	-1.40	35.23
762	96.66	-2.55	28.36	68.02	-0.75	36.47
763	98.04	-2.16	29.55	69.29	-0.10	37.71
764	99.32	-1.72	30.67	70.54	0.57	38.93
765	100.57	-1.25	31.74	71.77	1.25	40.13
766	101.74	-0.75	32.75	72.99	1.93	41.29
767	102.92	-0.24	33.72	74.17	2.61	42.42
768	104.02	0.30	34.63	75.31	3.30	43.50
769	105.04	0.85	35.47	76.39	3.97	44.53
770	106.10	1.39	36.28	77.40	4.63	45.49
771	107.09	1.94	37.03	78.46	5.27	46.42
772	108.02	2.49	37.72	79.34	5.90	47.29
773	108.95	3.01	38.38	80.26	6.50	48.11
774	109.78	3.53	38.97	81.10	7.07	48.90
775	110.63	4.01	39.53	81.90	7.62	49.67
776	111.34	4.48	40.02	82.61	8.12	50.37
777	112.14	4.89	40.50	83.37	8.59	51.08
778	112.74	5.28	40.91	83.94	9.03	51.73
779	113.35	5.63	41.28	84.58	9.42	52.40
780	113.86	5.92	41.63	85.10	9.78	53.01
781	114.37	6.17	41.94	85.57	10.09	53.59
782	114.74	6.37	42.20	85.95	10.36	54.15
783	115.09	6.51	42.44	86.25	10.59	54.62
784	115.30	6.60	42.63	86.52	10.77	55.07
785	115.47	6.63	42.80	86.63	10.91	55.47
786	115.54	6.62	42.92	86.80	10.99	55.83
787	115.52	6.55	43.01	86.84	11.04	56.16
788	115.42	6.43	43.08	86.74	11.03	56.41
789	115.23	6.26	43.12	86.71	10.97	56.66
790	114.96	6.06	43.13	86.50	10.87	56.83
791	114.63	5.80	43.13	86.30	10.72	56.98
792	114.21	5.52	43.09	85.97	10.53	57.03
793	113.68	5.20	43.01	85.64	10.29	57.07
794	113.14	4.84	42.91	85.22	10.00	57.04
795	112.48	4.47	42.76	84.76	9.68	56.94
796	111.74	4.06	42.57	84.21	9.31	56.79
797	110.95	3.64	42.34	83.64	8.91	56.58
798	110.06	3.20	42.04	83.07	8.46	56.30
799	109.13	2.75	41.71	82.36	7.99	55.91
800	108.11	2.28	41.31	81.64	7.48	55.50
801	107.06	1.81	40.85	80.96	6.95	55.01
802	105.93	1.33	40.34	80.17	6.39	54.43
803	104.78	0.84	39.76	79.37	5.80	53.78
804	103.54	0.36	39.12	78.53	5.20	53.06
805	102.32	-0.12	38.43	77.70	4.58	52.28
806	101.00	-0.59	37.67	76.84	3.94	51.42
807	99.71	-1.06	36.88	75.96	3.29	50.49
808	98.39	-1.51	36.03	75.06	2.63	49.50
809	97.00	-1.94	35.13	74.23	1.97	48.47
810	95.67	-2.36	34.20	73.27	1.30	47.35
811	94.30	-2.76	33.22	72.43	0.63	46.19
812	92.92	-3.13	32.21	71.54	-0.04	45.00
813	91.57	-3.49	31.16	70.66	-0.71	43.73
814	90.19	-3.82	30.07	69.81	-1.37	42.45
815	88.90	-4.14	28.98	69.00	-2.01	41.13
816	87.55	-4.42	27.85	68.13	-2.63	39.75
817	86.26	-4.68	26.70	67.35	-3.24	38.39
818	84.99	-4.91	25.54	66.55	-3.83	36.98
819	83.79	-5.13	24.38	65.74	-4.39	35.56
820	82.51	-5.31	23.19	65.03	-4.92	34.16
821	81.39	-5.47	22.03	64.30	-5.41	32.73
822	80.27	-5.61	20.87	63.66	-5.88	31.34
823	79.15	-5.71	19.70	63.02	-6.30	29.93
824	78.12	-5.80	18.57	62.54	-6.70	28.57
825	77.06	-5.86	17.44	61.92	-7.04	27.18
826	76.12	-5.91	16.37	61.46	-7.36	25.85
827	75.11	-5.93	15.31	60.95	-7.64	24.53
828	74.15	-5.94	14.30	60.46	-7.88	23.24
829	73.26	-5.95	13.35	59.94	-8.08	21.98
830	72.35	-5.94	12.44	59.49	-8.26	20.79
831	71.44	-5.92	11.58	58.92	-8.39	19.60
832	70.59	-5.91	10.78	58.47	-8.51	18.50
833	69.76	-5.90	10.03	57.92	-8.60	17.44
834	68.97	-5.89	9.34	57.48	-8.68	16.44
835	68.21	-5.89	8.69	56.88	-8.71	15.48
836	67.48	-5.89	8.08	56.42	-8.75	14.61
837	66.79	-5.90	7.53	55.84	-8.76	13.77
838	66.13	-5.92	7.02	55.35	-8.77	13.01
839	65.48	-5.95	6.55	54.80	-8.77	12.33
840	64.87	-5.99	6.13	54.20	-8.76	11.68
841	64.23	-6.03	5.73	53.58	-8.74	11.11
842	63.67	-6.09	5.39	52.99	-8.73	10.58
843	63.04	-6.14	5.07	52.33	-8.71	10.12
844	62.41	-6.20	4.77	51.60	-8.68	9.70
845	61.87	-6.27	4.53	50.89	-8.66	9.32
846	61.22	-6.32	4.29	50.11	-8.64	8.99
847	60.56	-6.37	4.08	49.27	-8.61	8.67
848	60.01	-6.44	3.90	48.44	-8.59	8.39
849	59.26	-6.46	3.70	47.50	-8.56	8.14
850	58.67	-6.50	3.55	46.55	-8.53	7.91
851	57.93	-6.51	3.38	45.56	-8.50	7.68
852	57.26	-6.51	3.22	44.50	-8.47	7.48
853	56.49	-6.49	3.08	43.37	-8.43	7.29
854	55.72	-6.44	2.93	42.22	-8.40	7.12
855	54.90	-6.38	2.80	40.99	-8.35	6.94
856	54.05	-6.31	2.68	39.76	-8.30	6.78
857	53.14	-6.21	2.56	38.38	-8.23	6.60
858	52.13	-6.08	2.44	37.06	-8.18	6.46
859	51.16	-5.96	2.34	35.59	-8.10	6.29
860	49.99	-5.79	2.23	34.11	-8.02	6.14
861	48.92	-5.63	2.14	32.68	-7.94	6.00
862	47.65	-5.42	2.03	31.05	-7.83	5.83
863	46.38	-5.22	1.94	29.52	-7.73	5.69
864	45.01	-5.00	1.85	27.90	-7.62	5.54
865	43.62	-4.78	1.78	26.29	-7.50	5.38
866	42.15	-4.54	1.70	24.72	-7.38	5.23
867	40.55	-4.29	1.62	23.08	-7.25	5.06
868	38.97	-4.04	1.55	21.48	-7.11	4.89
869	37.29	-3.78	1.47	19.91	-6.98	4.71
870	35.54	-3.52	1.40	18.37	-6.84	4.53
871	33.81	-3.26	1.33	16.92	-6.70	4.33
872	32.00	-3.00	1.26	15.43	-6.56	4.14
873	30.13	-2.73	1.18	14.06	-6.40	3.93
874	28.26	-2.46	1.10	12.76	-6.27	3.73
875	26.43	-2.22	1.04	11.51	-6.13	3.52
876	24.54	-1.95	0.96	10.35	-6.00	3.32
877	22.66	-1.70	0.89	9.25	-5.85	3.10
878	20.79	-1.46	0.82	8.22	-5.74	2.91
879	18.99	-1.22	0.75	7.32	-5.61	2.71
880	17.21	-1.00	0.69	6.47	-5.50	2.52
881	15.43	-0.77	0.62	5.65	-5.38	2.32
882	13.77	-0.56	0.56	4.95	-5.28	2.14
883	12.12	-0.35	0.50	4.34	-5.19	1.97
884	10.57	-0.17	0.44	3.74	-5.09	1.80
885	9.07	0.02	0.38	3.20	-5.00	1.64
886	7.71	0.18	0.33	2.75	-4.92	1.49
887	6.37	0.33	0.28	2.36	-4.84	1.34
888	5.17	0.47	0.23	1.93	-4.76	1.21
889	4.07	0.59	0.19	1.63	-4.70	1.09
890	3.03	0.71	0.15	1.33	-4.62	0.96
891	2.12	0.80	0.11	1.07	-4.56	0.86
892	1.30	0.88	0.07	0.84	-4.49	0.76
893	0.58	0.95	0.04	0.61	-4.40	0.65
894	-0.08	1.01	0.01	0.46	-4.34	0.57
895	-0.59	1.05	-0.02	0.29	-4.23	0.48
896	-1.06	1.10	-0.05	0.20	-4.13	0.39
